age,education,marital_status,occupation,race,sex,native_country
18,10th,Never-married,Sales,White,Male,United-States
17,10th,Never-married,Sales,White,Male,United-States
17,10th,Never-married,Sales,White,Male,United-States
17,10th,Never-married,Sales,White,Male,United-States
17,10th,Never-married,Sales,White,Male,United-States
17,10th,Never-married,Sales,White,Male,United-States
17,10th,Never-married,Sales,White,Male,United-States
18,10th,Never-married,Sales,White,Male,United-States
17,10th,Never-married,Sales,White,Male,United-States
27,10th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
35,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
28,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
19,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
17,11th,Never-married,Sales,White,Male,United-States
18,11th,Never-married,Sales,White,Male,United-States
18,12th,Never-married,Sales,White,Male,United-States
24,12th,Never-married,Sales,White,Male,United-States
31,12th,Never-married,Sales,White,Male,United-States
31,12th,Never-married,Sales,White,Male,United-States
17,12th,Never-married,Sales,White,Male,United-States
17,12th,Never-married,Sales,White,Male,United-States
19,12th,Never-married,Sales,White,Male,United-States
24,12th,Never-married,Sales,White,Male,United-States
18,12th,Never-married,Sales,White,Male,United-States
43,1st-4th,Never-married,Sales,White,Male,United-States
24,7th-8th,Never-married,Sales,White,Male,United-States
17,7th-8th,Never-married,Sales,White,Male,United-States
30,9th,Never-married,Sales,White,Male,United-States
22,9th,Never-married,Sales,White,Male,United-States
31,9th,Never-married,Sales,White,Male,United-States
26,Assoc-acdm,Never-married,Sales,White,Male,United-States
25,Assoc-acdm,Never-married,Sales,White,Male,United-States
32,Assoc-acdm,Never-married,Sales,White,Male,United-States
25,Assoc-acdm,Never-married,Sales,White,Male,United-States
23,Assoc-acdm,Never-married,Sales,White,Male,United-States
21,Assoc-acdm,Never-married,Sales,White,Male,United-States
26,Assoc-acdm,Never-married,Sales,White,Male,United-States
27,Assoc-acdm,Never-married,Sales,White,Male,United-States
27,Assoc-acdm,Never-married,Sales,White,Male,United-States
24,Assoc-acdm,Never-married,Sales,White,Male,United-States
27,Assoc-acdm,Never-married,Sales,White,Male,United-States
35,Assoc-acdm,Never-married,Sales,White,Male,United-States
25,Assoc-acdm,Never-married,Sales,White,Male,United-States
23,Assoc-acdm,Never-married,Sales,White,Male,United-States
28,Assoc-acdm,Never-married,Sales,White,Male,United-States
24,Assoc-acdm,Never-married,Sales,White,Male,United-States
34,Assoc-acdm,Never-married,Sales,White,Male,United-States
43,Assoc-acdm,Never-married,Sales,White,Male,United-States
28,Assoc-acdm,Never-married,Sales,White,Male,United-States
23,Assoc-acdm,Never-married,Sales,White,Male,United-States
27,Assoc-acdm,Never-married,Sales,White,Male,United-States
27,Assoc-voc,Never-married,Sales,White,Male,United-States
26,Assoc-voc,Never-married,Sales,White,Male,United-States
25,Assoc-voc,Never-married,Sales,White,Male,United-States
25,Assoc-voc,Never-married,Sales,White,Male,United-States
28,Assoc-voc,Never-married,Sales,White,Male,United-States
23,Assoc-voc,Never-married,Sales,White,Male,United-States
24,Assoc-voc,Never-married,Sales,White,Male,United-States
28,Assoc-voc,Never-married,Sales,White,Male,United-States
28,Assoc-voc,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
26,Bachelors,Never-married,Sales,White,Male,United-States
43,Bachelors,Never-married,Sales,White,Male,United-States
51,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
31,Bachelors,Never-married,Sales,White,Male,United-States
46,Bachelors,Never-married,Sales,White,Male,United-States
44,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
30,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
26,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
31,Bachelors,Never-married,Sales,White,Male,United-States
63,Bachelors,Never-married,Sales,White,Male,United-States
29,Bachelors,Never-married,Sales,White,Male,United-States
25,Bachelors,Never-married,Sales,White,Male,United-States
47,Bachelors,Never-married,Sales,White,Male,United-States
43,Bachelors,Never-married,Sales,White,Male,United-States
29,Bachelors,Never-married,Sales,White,Male,United-States
28,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
22,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
28,Bachelors,Never-married,Sales,White,Male,United-States
28,Bachelors,Never-married,Sales,White,Male,United-States
22,Bachelors,Never-married,Sales,White,Male,United-States
29,Bachelors,Never-married,Sales,White,Male,United-States
42,Bachelors,Never-married,Sales,White,Male,United-States
28,Bachelors,Never-married,Sales,White,Male,United-States
31,Bachelors,Never-married,Sales,White,Male,United-States
49,Bachelors,Never-married,Sales,White,Male,United-States
34,Bachelors,Never-married,Sales,White,Male,United-States
26,Bachelors,Never-married,Sales,White,Male,United-States
42,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
26,Bachelors,Never-married,Sales,White,Male,United-States
35,Bachelors,Never-married,Sales,White,Male,United-States
34,Bachelors,Never-married,Sales,White,Male,United-States
53,Bachelors,Never-married,Sales,White,Male,United-States
47,Bachelors,Never-married,Sales,White,Male,United-States
31,Bachelors,Never-married,Sales,White,Male,United-States
26,Bachelors,Never-married,Sales,White,Male,United-States
21,Bachelors,Never-married,Sales,White,Male,United-States
25,Bachelors,Never-married,Sales,White,Male,United-States
34,Bachelors,Never-married,Sales,White,Male,United-States
28,Bachelors,Never-married,Sales,White,Male,United-States
35,Bachelors,Never-married,Sales,White,Male,United-States
32,Bachelors,Never-married,Sales,White,Male,United-States
29,Bachelors,Never-married,Sales,White,Male,United-States
25,Bachelors,Never-married,Sales,White,Male,United-States
29,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
34,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
31,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
29,Bachelors,Never-married,Sales,White,Male,United-States
30,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
43,Bachelors,Never-married,Sales,White,Male,United-States
25,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
25,Bachelors,Never-married,Sales,White,Male,United-States
34,Bachelors,Never-married,Sales,White,Male,United-States
35,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
26,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
46,Bachelors,Never-married,Sales,White,Male,United-States
39,Bachelors,Never-married,Sales,White,Male,United-States
42,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
22,Bachelors,Never-married,Sales,White,Male,United-States
30,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
30,Bachelors,Never-married,Sales,White,Male,United-States
28,Bachelors,Never-married,Sales,White,Male,United-States
33,Bachelors,Never-married,Sales,White,Male,United-States
28,Bachelors,Never-married,Sales,White,Male,United-States
45,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
42,Bachelors,Never-married,Sales,White,Male,United-States
30,Bachelors,Never-married,Sales,White,Male,United-States
34,Bachelors,Never-married,Sales,White,Male,United-States
25,Bachelors,Never-married,Sales,White,Male,United-States
47,Bachelors,Never-married,Sales,White,Male,United-States
28,Bachelors,Never-married,Sales,White,Male,United-States
25,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
26,Bachelors,Never-married,Sales,White,Male,United-States
29,Bachelors,Never-married,Sales,White,Male,United-States
40,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
30,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
25,Bachelors,Never-married,Sales,White,Male,United-States
35,Bachelors,Never-married,Sales,White,Male,United-States
43,Bachelors,Never-married,Sales,White,Male,United-States
30,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
26,Bachelors,Never-married,Sales,White,Male,United-States
40,Bachelors,Never-married,Sales,White,Male,United-States
26,Bachelors,Never-married,Sales,White,Male,United-States
25,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
31,Bachelors,Never-married,Sales,White,Male,United-States
34,Bachelors,Never-married,Sales,White,Male,United-States
24,Bachelors,Never-married,Sales,White,Male,United-States
57,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
34,Bachelors,Never-married,Sales,White,Male,United-States
43,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
27,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
34,Bachelors,Never-married,Sales,White,Male,United-States
25,Bachelors,Never-married,Sales,White,Male,United-States
22,Bachelors,Never-married,Sales,White,Male,United-States
35,Bachelors,Never-married,Sales,White,Male,United-States
28,Bachelors,Never-married,Sales,White,Male,United-States
30,Bachelors,Never-married,Sales,White,Male,United-States
30,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
23,Bachelors,Never-married,Sales,White,Male,United-States
37,Bachelors,Never-married,Sales,White,Male,United-States
35,Bachelors,Never-married,Sales,White,Male,United-States
44,Bachelors,Never-married,Sales,White,Male,United-States
30,Bachelors,Never-married,Sales,White,Male,United-States
18,HS-grad,Never-married,Sales,White,Male,United-States
24,HS-grad,Never-married,Sales,White,Male,United-States
27,HS-grad,Never-married,Sales,White,Male,United-States
55,HS-grad,Never-married,Sales,White,Male,United-States
35,HS-grad,Never-married,Sales,White,Male,United-States
27,HS-grad,Never-married,Sales,White,Male,United-States
52,HS-grad,Never-married,Sales,White,Male,United-States
27,HS-grad,Never-married,Sales,White,Male,United-States
36,HS-grad,Never-married,Sales,White,Male,United-States
26,HS-grad,Never-married,Sales,White,Male,United-States
19,HS-grad,Never-married,Sales,White,Male,United-States
24,HS-grad,Never-married,Sales,White,Male,United-States
58,HS-grad,Never-married,Sales,White,Male,United-States
35,HS-grad,Never-married,Sales,White,Male,United-States
19,HS-grad,Never-married,Sales,White,Male,United-States
20,HS-grad,Never-married,Sales,White,Male,United-States
24,HS-grad,Never-married,Sales,White,Male,United-States
21,HS-grad,Never-married,Sales,White,Male,United-States
20,HS-grad,Never-married,Sales,White,Male,United-States
20,HS-grad,Never-married,Sales,White,Male,United-States
21,HS-grad,Never-married,Sales,White,Male,United-States
25,HS-grad,Never-married,Sales,White,Male,United-States
23,HS-grad,Never-married,Sales,White,Male,United-States
23,HS-grad,Never-married,Sales,White,Male,United-States
18,HS-grad,Never-married,Sales,White,Male,United-States
23,HS-grad,Never-married,Sales,White,Male,United-States
21,HS-grad,Never-married,Sales,White,Male,United-States
